hotel_id,Hotel Property,Arrival Date,Year,Arrival Months,Seasons,country,available Rooms,Room Sold,occupancy,ADR,market_segment,distribution_channel,to_name,company,Revenue,customer_type,lead_time,reservation_status_date,Reservation Status
6,Fun Property,23/08/20,2020,Aug,Peak Season,CH,20,22,1.1,225.58,Group,OTA,Oceanic Travels,Company C,4962.84,Transite,145,20/08/20,Confirmed
5,Loop Property,23/08/20,2020,Aug,Peak Season,CH,17,18,1.1,221.05,Leisure,TA/TO,TO Africa,Company C,3978.81,Transite,43,24/07/20,No Show
4,Michamvi Property,23/08/20,2020,Aug,Peak Season,PL,18,19,1.1,248.91,Leisure,Direct,TO Africa,,4729.22,Transite,159,04/08/20,Confirmed
7,Mwezi Property,23/08/20,2020,Aug,Peak Season,UK,22,24,1.1,287.93,Group,Website,TO Africa,Company C,6910.33,Transite,43,01/08/20,Canceled
3,Nur Property,23/08/20,2020,Aug,Peak Season,UK,17,18,1.1,259.79,Business,TA/TO,Oceanic Travels,Company A,4676.26,Transite,178,11/08/20,Canceled
1,Kasha Property,24/08/20,2020,Aug,Peak Season,DK,6,6,1,683.8,Leisure,OTA,Oceanic Travels,Company A,4102.82,Transite,114,19/08/20,Canceled
2,Casa Property,24/08/20,2020,Aug,Peak Season,NL,14,15,1.1,268.26,Corporate,OTA,Oceanic Travels,Company C,4023.93,Transite,92,31/07/20,Confirmed
6,Fun Property,24/08/20,2020,Aug,Peak Season,CA,20,22,1.1,237.54,Group,Direct,Sunset Ltd,,5225.98,Transite,125,22/08/20,No Show
5,Loop Property,24/08/20,2020,Aug,Peak Season,IE,17,18,1.1,224.09,Leisure,OTA,TO Africa,,4033.68,Transite,133,19/08/20,No Show
4,Michamvi Property,24/08/20,2020,Aug,Peak Season,LU,18,19,1.1,263.56,Leisure,OTA,Oceanic Travels,Company B,5007.62,Transite,64,29/07/20,Canceled
7,Mwezi Property,24/08/20,2020,Aug,Peak Season,CH,22,24,1.1,228.29,Business,Direct,Sunset Ltd,,5479.07,Transite,101,16/08/20,Canceled
3,Nur Property,24/08/20,2020,Aug,Peak Season,CH,17,18,1.1,225.7,Corporate,Group,Sunset Ltd,Company B,4062.65,Transite,98,30/07/20,Canceled
1,Kasha Property,25/08/20,2020,Aug,Peak Season,EE,6,6,1,653.76,Leisure,OTA,Oceanic Travels,Company C,3922.57,Transite,166,29/07/20,Canceled
2,Casa Property,25/08/20,2020,Aug,Peak Season,ZA,14,15,1.1,256.12,Leisure,TA/TO,Sunset Ltd,Company C,3841.76,Transite,153,04/08/20,No Show
6,Fun Property,25/08/20,2020,Aug,Peak Season,AE,20,22,1.1,265.87,Group,Direct,TO Africa,Company B,5849.18,Transite,72,09/08/20,Confirmed
5,Loop Property,25/08/20,2020,Aug,Peak Season,LU,17,18,1.1,257.65,Group,Group,TO Africa,Company C,4637.7,Transite,146,28/07/20,No Show
4,Michamvi Property,25/08/20,2020,Aug,Peak Season,US,18,19,1.1,248.34,Leisure,OTA,TO Africa,Company A,4718.54,Transite,81,29/07/20,Confirmed
7,Mwezi Property,25/08/20,2020,Aug,Peak Season,CZ,22,24,1.1,243.01,Leisure,Group,Sunset Ltd,Company C,5832.21,Transite,106,19/08/20,Canceled
3,Nur Property,25/08/20,2020,Aug,Peak Season,JP,17,18,1.1,270.9,Business,Website,Oceanic Travels,Company A,4876.12,Transite,95,06/08/20,Confirmed
1,Kasha Property,26/08/20,2020,Aug,Peak Season,CH,6,6,1,625.55,Business,Direct,Sunset Ltd,Company C,3753.27,Transite,75,15/08/20,Confirmed
2,Casa Property,26/08/20,2020,Aug,Peak Season,DK,14,15,1.1,233.24,Business,Direct,ZanziTours,Company A,3498.64,Transite,153,19/08/20,Canceled
6,Fun Property,26/08/20,2020,Aug,Peak Season,CZ,20,22,1.1,230.7,Leisure,Direct,TO Africa,Company C,5075.34,Transite,170,11/08/20,Canceled
5,Loop Property,26/08/20,2020,Aug,Peak Season,FR,17,18,1.1,279.13,Business,Direct,ZanziTours,Company C,5024.33,Transite,108,15/08/20,Confirmed
4,Michamvi Property,26/08/20,2020,Aug,Peak Season,DE,18,19,1.1,233.22,Leisure,OTA,TO Africa,,4431.18,Transite,10,12/08/20,Canceled
7,Mwezi Property,26/08/20,2020,Aug,Peak Season,US,22,24,1.1,259.2,Group,TA/TO,Sunset Ltd,Company B,6220.69,Transite,127,20/08/20,No Show
3,Nur Property,26/08/20,2020,Aug,Peak Season,AT,17,18,1.1,246.34,Corporate,TA/TO,Sunset Ltd,Company A,4434.2,Transite,74,30/07/20,Canceled
1,Kasha Property,27/08/20,2020,Aug,Peak Season,AU,6,6,1,791.32,Business,OTA,Oceanic Travels,Company A,4747.92,Transite,140,18/08/20,Confirmed
2,Casa Property,27/08/20,2020,Aug,Peak Season,LT,14,15,1.1,248.94,Business,OTA,TO Africa,Company A,3734.13,Transite,107,09/08/20,No Show
6,Fun Property,27/08/20,2020,Aug,Peak Season,BE,20,22,1.1,221.56,Group,Direct,TO Africa,Company C,4874.34,Transite,168,29/07/20,Canceled
5,Loop Property,27/08/20,2020,Aug,Peak Season,DK,17,18,1.1,240.22,Corporate,OTA,Sunset Ltd,Company C,4323.9,Transite,179,10/08/20,Canceled
4,Michamvi Property,27/08/20,2020,Aug,Peak Season,RO,18,19,1.1,242.71,Business,OTA,TO Africa,Company B,4611.5,Transite,170,06/08/20,Canceled
7,Mwezi Property,27/08/20,2020,Aug,Peak Season,PL,22,24,1.1,206.11,Corporate,TA/TO,Oceanic Travels,Company B,4946.73,Transite,157,29/07/20,Canceled
3,Nur Property,27/08/20,2020,Aug,Peak Season,LU,17,18,1.1,237.91,Corporate,Website,Oceanic Travels,Company A,4282.32,Transite,99,22/08/20,No Show
1,Kasha Property,28/08/20,2020,Aug,Peak Season,AE,6,6,1,788.77,Business,Direct,Sunset Ltd,Company C,4732.59,Transite,21,13/08/20,Confirmed
2,Casa Property,28/08/20,2020,Aug,Peak Season,CZ,14,15,1.1,267.34,Business,OTA,Sunset Ltd,,4010.09,Transite,146,01/08/20,Confirmed
6,Fun Property,28/08/20,2020,Aug,Peak Season,IN,20,22,1.1,283.18,Group,OTA,ZanziTours,Company A,6229.85,Transite,70,14/08/20,No Show
5,Loop Property,28/08/20,2020,Aug,Peak Season,DK,17,18,1.1,262.4,Corporate,OTA,ZanziTours,Company A,4723.26,Transite,85,01/08/20,Canceled
4,Michamvi Property,28/08/20,2020,Aug,Peak Season,CN,18,19,1.1,256.64,Business,Website,TO Africa,Company A,4876.14,Transite,38,15/08/20,No Show
7,Mwezi Property,28/08/20,2020,Aug,Peak Season,BG,22,24,1.1,237.13,Leisure,OTA,ZanziTours,Company A,5691.12,Transite,168,04/08/20,Canceled
3,Nur Property,28/08/20,2020,Aug,Peak Season,DE,17,18,1.1,251.89,Business,OTA,ZanziTours,Company C,4534.02,Transite,35,17/08/20,Canceled
1,Kasha Property,29/08/20,2020,Aug,Peak Season,DK,6,6,1,619.06,Business,TA/TO,TO Africa,,3714.33,Transite,17,15/08/20,No Show
2,Casa Property,29/08/20,2020,Aug,Peak Season,AE,14,15,1.1,242.43,Corporate,OTA,Oceanic Travels,Company B,3636.47,Transite,114,23/08/20,Confirmed
6,Fun Property,29/08/20,2020,Aug,Peak Season,NL,20,22,1.1,252.89,Leisure,Group,Oceanic Travels,Company C,5563.66,Transite,53,28/08/20,Canceled
5,Loop Property,29/08/20,2020,Aug,Peak Season,UK,17,18,1.1,243.66,Corporate,Group,TO Africa,Company B,4385.86,Transite,7,16/08/20,Confirmed
4,Michamvi Property,29/08/20,2020,Aug,Peak Season,NL,18,19,1.1,249.55,Corporate,TA/TO,Sunset Ltd,Company C,4741.45,Transite,144,22/08/20,Canceled
7,Mwezi Property,29/08/20,2020,Aug,Peak Season,AT,22,24,1.1,254.19,Group,OTA,TO Africa,,6100.61,Transite,107,28/08/20,Canceled
3,Nur Property,29/08/20,2020,Aug,Peak Season,UK,17,18,1.1,286.37,Business,OTA,Sunset Ltd,Company B,5154.74,Transite,21,21/08/20,Confirmed
1,Kasha Property,30/08/20,2020,Aug,Peak Season,DK,6,6,1,713.29,Group,Direct,ZanziTours,Company C,4279.75,Transite,31,13/08/20,Confirmed
2,Casa Property,30/08/20,2020,Aug,Peak Season,SK,14,15,1.1,296.26,Business,OTA,ZanziTours,,4443.87,Transite,52,27/08/20,No Show
6,Fun Property,30/08/20,2020,Aug,Peak Season,BR,20,22,1.1,260.16,Leisure,Corporate,Sunset Ltd,Company C,5723.52,Transite,47,17/08/20,No Show
5,Loop Property,30/08/20,2020,Aug,Peak Season,HU,17,18,1.1,241.86,Leisure,OTA,Sunset Ltd,Company A,4353.55,Transite,72,12/08/20,Confirmed
4,Michamvi Property,30/08/20,2020,Aug,Peak Season,BG,18,19,1.1,264.95,Corporate,OTA,Oceanic Travels,Company C,5034.06,Transite,22,03/08/20,Canceled
7,Mwezi Property,30/08/20,2020,Aug,Peak Season,CN,22,24,1.1,248.07,Business,OTA,ZanziTours,Company A,5953.76,Transite,136,05/08/20,Confirmed
3,Nur Property,30/08/20,2020,Aug,Peak Season,BG,17,18,1.1,233.91,Leisure,OTA,Sunset Ltd,,4210.41,Transite,93,27/08/20,Confirmed
1,Kasha Property,31/08/20,2020,Aug,Peak Season,FR,6,6,1,688.2,Leisure,OTA,Sunset Ltd,Company A,4129.19,Transite,23,27/08/20,No Show
2,Casa Property,31/08/20,2020,Aug,Peak Season,NL,14,15,1.1,255.27,Business,TA/TO,ZanziTours,Company A,3829.05,Transite,49,18/08/20,Confirmed
6,Fun Property,31/08/20,2020,Aug,Peak Season,ZA,20,22,1.1,280.64,Business,TA/TO,Sunset Ltd,Company C,6174,Transite,92,14/08/20,Canceled
5,Loop Property,31/08/20,2020,Aug,Peak Season,FR,17,18,1.1,239.98,Group,Website,ZanziTours,Company B,4319.68,Transite,56,22/08/20,Confirmed
4,Michamvi Property,31/08/20,2020,Aug,Peak Season,JP,18,19,1.1,269.85,Business,OTA,ZanziTours,,5127.14,Transite,60,04/08/20,No Show
7,Mwezi Property,31/08/20,2020,Aug,Peak Season,IE,22,24,1.1,265.74,Corporate,Group,Oceanic Travels,Company C,6377.86,Transite,84,24/08/20,Confirmed
3,Nur Property,31/08/20,2020,Aug,Peak Season,AE,17,18,1.1,223.51,Business,OTA,Oceanic Travels,Company C,4023.23,Transite,143,23/08/20,Confirmed
1,Kasha Property,01/09/20,2020,Sep,Low Season,FR,6,6,1,467.45,Corporate,Website,Sunset Ltd,,2804.71,Transite,114,15/08/20,Confirmed
2,Casa Property,01/09/20,2020,Sep,Low Season,IN,14,15,1.1,147.83,Corporate,Direct,Sunset Ltd,Company C,2217.39,Transite,157,17/08/20,Canceled
6,Fun Property,01/09/20,2020,Sep,Low Season,DE,20,20,1,165.77,Business,OTA,ZanziTours,Company A,3315.42,Transite,30,09/08/20,Confirmed
5,Loop Property,01/09/20,2020,Sep,Low Season,BG,17,17,1,147.45,Corporate,Website,ZanziTours,Company B,2506.63,Transite,120,31/08/20,No Show
4,Michamvi Property,01/09/20,2020,Sep,Low Season,BR,18,16,0.9,155.77,Business,Direct,Sunset Ltd,Company B,2492.27,Transite,176,09/08/20,Confirmed
7,Mwezi Property,01/09/20,2020,Sep,Low Season,AE,22,24,1.1,140.5,Group,TA/TO,Sunset Ltd,,3372.09,Transite,44,17/08/20,Confirmed
3,Nur Property,01/09/20,2020,Sep,Low Season,SK,17,18,1.1,172.13,Group,Group,TO Africa,Company C,3098.3,Transite,39,12/08/20,Confirmed
1,Kasha Property,02/09/20,2020,Sep,Low Season,BE,6,6,1,372.61,Corporate,TA/TO,TO Africa,Company B,2235.67,Transite,88,19/08/20,No Show
2,Casa Property,02/09/20,2020,Sep,Low Season,CZ,14,15,1.1,141.71,Business,Direct,TO Africa,,2125.59,Transite,55,24/08/20,Canceled
6,Fun Property,02/09/20,2020,Sep,Low Season,NL,20,22,1.1,139.54,Corporate,OTA,TO Africa,Company A,3069.81,Transite,166,22/08/20,Confirmed
5,Loop Property,02/09/20,2020,Sep,Low Season,BE,17,17,1,153.2,Leisure,OTA,ZanziTours,Company C,2604.48,Transite,60,19/08/20,Canceled
4,Michamvi Property,02/09/20,2020,Sep,Low Season,EE,18,17,0.9,144.01,Corporate,Website,ZanziTours,Company B,2448.22,Transite,30,01/09/20,No Show
7,Mwezi Property,02/09/20,2020,Sep,Low Season,AU,22,21,1,152.54,Leisure,Group,TO Africa,Company C,3203.4,Transite,130,26/08/20,No Show
3,Nur Property,02/09/20,2020,Sep,Low Season,UK,17,16,0.9,131.85,Business,Group,Sunset Ltd,Company A,2109.52,Transite,91,22/08/20,Canceled
1,Kasha Property,03/09/20,2020,Sep,Low Season,AE,6,6,1,433.24,Corporate,Group,TO Africa,Company B,2599.43,Transite,151,01/09/20,Confirmed
2,Casa Property,03/09/20,2020,Sep,Low Season,BG,14,15,1.1,125.62,Leisure,TA/TO,ZanziTours,Company A,1884.34,Transite,167,13/08/20,Canceled
6,Fun Property,03/09/20,2020,Sep,Low Season,AE,20,20,1,128.95,Leisure,Direct,Oceanic Travels,,2578.92,Transite,47,27/08/20,Canceled
5,Loop Property,03/09/20,2020,Sep,Low Season,BG,17,18,1.1,125.05,Group,Direct,Oceanic Travels,,2250.9,Transite,62,28/08/20,Confirmed
4,Michamvi Property,03/09/20,2020,Sep,Low Season,FR,18,19,1.1,130.31,Leisure,Website,Sunset Ltd,,2475.96,Transite,65,18/08/20,Confirmed
7,Mwezi Property,03/09/20,2020,Sep,Low Season,BR,22,19,0.9,172.08,Leisure,OTA,TO Africa,Company C,3269.54,Transite,131,08/08/20,No Show
3,Nur Property,03/09/20,2020,Sep,Low Season,IE,17,18,1.1,134.77,Group,Website,TO Africa,Company C,2425.84,Transite,42,16/08/20,Confirmed
1,Kasha Property,04/09/20,2020,Sep,Low Season,JP,6,5,0.8,452.36,Leisure,Group,TO Africa,Company C,2261.79,Transite,39,08/08/20,Canceled
2,Casa Property,04/09/20,2020,Sep,Low Season,AU,14,13,0.9,172.47,Business,Direct,ZanziTours,Company A,2242.17,Transite,138,11/08/20,No Show
6,Fun Property,04/09/20,2020,Sep,Low Season,BR,20,21,1.1,128.86,Corporate,Direct,TO Africa,,2706.07,Transite,1,14/08/20,Confirmed
5,Loop Property,04/09/20,2020,Sep,Low Season,NL,17,18,1.1,157.75,Group,OTA,TO Africa,Company A,2839.41,Transite,13,17/08/20,Canceled
4,Michamvi Property,04/09/20,2020,Sep,Low Season,UK,18,19,1.1,160.95,Corporate,OTA,Oceanic Travels,Company B,3058.08,Transite,72,01/09/20,Canceled
7,Mwezi Property,04/09/20,2020,Sep,Low Season,IN,22,24,1.1,122.11,Leisure,Direct,ZanziTours,Company B,2930.61,Transite,105,08/08/20,Confirmed
3,Nur Property,04/09/20,2020,Sep,Low Season,CH,17,18,1.1,136.07,Group,Direct,ZanziTours,Company C,2449.18,Transite,162,19/08/20,Canceled
1,Kasha Property,05/09/20,2020,Sep,Low Season,AE,6,6,1,484.84,Group,Corporate,ZanziTours,,2909.05,Transite,155,17/08/20,Confirmed
2,Casa Property,05/09/20,2020,Sep,Low Season,AE,14,14,1,143.24,Group,Group,Sunset Ltd,,2005.31,Transite,5,02/09/20,Canceled
6,Fun Property,05/09/20,2020,Sep,Low Season,CZ,20,22,1.1,139.91,Group,Direct,Sunset Ltd,Company A,3077.99,Transite,180,31/08/20,Canceled
5,Loop Property,05/09/20,2020,Sep,Low Season,CZ,17,18,1.1,125.03,Business,Direct,Sunset Ltd,Company A,2250.53,Transite,55,19/08/20,Canceled
4,Michamvi Property,05/09/20,2020,Sep,Low Season,UK,18,19,1.1,143.39,Leisure,Direct,Sunset Ltd,Company A,2724.34,Transite,146,19/08/20,Canceled
7,Mwezi Property,05/09/20,2020,Sep,Low Season,AT,22,20,0.9,147.73,Corporate,Group,TO Africa,Company C,2954.66,Transite,172,30/08/20,No Show
3,Nur Property,05/09/20,2020,Sep,Low Season,ZA,17,15,0.9,153.67,Leisure,Website,Oceanic Travels,Company C,2305.12,Transite,94,26/08/20,No Show
1,Kasha Property,06/09/20,2020,Sep,Low Season,DK,6,6,1,419.77,Corporate,OTA,ZanziTours,,2518.65,Transite,69,30/08/20,Canceled
2,Casa Property,06/09/20,2020,Sep,Low Season,CZ,14,13,0.9,149.02,Corporate,TA/TO,Oceanic Travels,Company A,1937.21,Transite,102,25/08/20,Confirmed
6,Fun Property,06/09/20,2020,Sep,Low Season,CA,20,22,1.1,138.02,Business,OTA,TO Africa,Company B,3036.39,Transite,22,31/08/20,No Show
5,Loop Property,06/09/20,2020,Sep,Low Season,UK,17,18,1.1,132.09,Group,OTA,Sunset Ltd,Company B,2377.56,Transite,175,30/08/20,Canceled
4,Michamvi Property,06/09/20,2020,Sep,Low Season,UK,18,19,1.1,142.7,Group,OTA,TO Africa,Company C,2711.3,Transite,157,19/08/20,Confirmed
7,Mwezi Property,06/09/20,2020,Sep,Low Season,PL,22,24,1.1,135.97,Corporate,OTA,Oceanic Travels,Company A,3263.25,Transite,46,08/08/20,Canceled
3,Nur Property,06/09/20,2020,Sep,Low Season,LV,17,18,1.1,152.27,Group,OTA,ZanziTours,Company B,2740.81,Transite,180,10/08/20,Canceled
1,Kasha Property,07/09/20,2020,Sep,Low Season,CH,6,6,1,392.7,Corporate,Website,ZanziTours,Company C,2356.18,Transite,55,11/08/20,No Show
2,Casa Property,07/09/20,2020,Sep,Low Season,LT,14,15,1.1,155.11,Leisure,Direct,Sunset Ltd,Company A,2326.69,Transite,138,15/08/20,No Show
6,Fun Property,07/09/20,2020,Sep,Low Season,AE,20,22,1.1,164.09,Leisure,Direct,Sunset Ltd,Company A,3610.07,Transite,156,22/08/20,Confirmed
5,Loop Property,07/09/20,2020,Sep,Low Season,US,17,18,1.1,168.15,Corporate,OTA,Sunset Ltd,,3026.72,Transite,152,08/08/20,No Show
4,Michamvi Property,07/09/20,2020,Sep,Low Season,BE,18,19,1.1,146.8,Corporate,OTA,TO Africa,Company B,2789.12,Transite,71,11/08/20,Canceled
7,Mwezi Property,07/09/20,2020,Sep,Low Season,RO,22,24,1.1,133.69,Business,OTA,ZanziTours,Company C,3208.49,Transite,36,23/08/20,No Show
3,Nur Property,07/09/20,2020,Sep,Low Season,FR,17,17,1,146.47,Business,TA/TO,Sunset Ltd,Company C,2490.07,Transite,62,19/08/20,Canceled
1,Kasha Property,08/09/20,2020,Sep,Low Season,IE,6,6,1,427.04,Corporate,Direct,ZanziTours,Company B,2562.23,Transite,35,17/08/20,Confirmed
2,Casa Property,08/09/20,2020,Sep,Low Season,US,14,13,0.9,155.43,Business,OTA,Oceanic Travels,Company A,2020.58,Transite,136,12/08/20,Confirmed
6,Fun Property,08/09/20,2020,Sep,Low Season,CH,20,22,1.1,160.19,Business,OTA,Sunset Ltd,Company C,3524.2,Transite,62,19/08/20,Confirmed
5,Loop Property,08/09/20,2020,Sep,Low Season,AT,17,18,1.1,151.97,Group,Direct,Oceanic Travels,,2735.44,Transite,19,23/08/20,Confirmed
4,Michamvi Property,08/09/20,2020,Sep,Low Season,US,18,19,1.1,168.75,Business,OTA,Sunset Ltd,Company B,3206.2,Transite,55,09/08/20,Canceled
7,Mwezi Property,08/09/20,2020,Sep,Low Season,PL,22,24,1.1,165,Corporate,OTA,ZanziTours,Company C,3959.89,Transite,60,20/08/20,Canceled
3,Nur Property,08/09/20,2020,Sep,Low Season,AT,17,18,1.1,163.7,Leisure,OTA,Sunset Ltd,Company C,2946.66,Transite,68,27/08/20,No Show
1,Kasha Property,09/09/20,2020,Sep,Low Season,AT,6,6,1,466.35,Business,OTA,Oceanic Travels,,2798.09,Transite,172,11/08/20,Canceled
2,Casa Property,09/09/20,2020,Sep,Low Season,DK,14,15,1.1,137.26,Group,TA/TO,Oceanic Travels,Company A,2058.96,Transite,43,07/09/20,Confirmed
6,Fun Property,09/09/20,2020,Sep,Low Season,CH,20,18,0.9,144.34,Corporate,Direct,Sunset Ltd,,2598.1,Transite,23,17/08/20,Canceled
5,Loop Property,09/09/20,2020,Sep,Low Season,UK,17,18,1.1,126.24,Leisure,OTA,Sunset Ltd,,2272.24,Transite,23,26/08/20,Confirmed
4,Michamvi Property,09/09/20,2020,Sep,Low Season,UK,18,18,1,170.03,Leisure,OTA,Oceanic Travels,Company B,3060.55,Transite,159,10/08/20,Confirmed
7,Mwezi Property,09/09/20,2020,Sep,Low Season,IE,22,24,1.1,138.87,Group,Website,TO Africa,Company C,3332.97,Transite,59,19/08/20,Confirmed
3,Nur Property,09/09/20,2020,Sep,Low Season,FR,17,16,0.9,125.88,Business,OTA,Sunset Ltd,,2014.06,Transite,148,04/09/20,No Show
1,Kasha Property,10/09/20,2020,Sep,Low Season,UK,6,6,1,438.29,Group,Direct,Oceanic Travels,Company B,2629.77,Transite,119,22/08/20,Confirmed
2,Casa Property,10/09/20,2020,Sep,Low Season,CH,14,15,1.1,129.89,Group,TA/TO,Oceanic Travels,Company C,1948.29,Transite,143,18/08/20,No Show
6,Fun Property,10/09/20,2020,Sep,Low Season,BG,20,22,1.1,149.72,Group,OTA,TO Africa,Company A,3293.79,Transite,159,17/08/20,No Show
5,Loop Property,10/09/20,2020,Sep,Low Season,AE,17,16,0.9,151.13,Business,OTA,Sunset Ltd,,2418.14,Transite,13,29/08/20,Canceled
4,Michamvi Property,10/09/20,2020,Sep,Low Season,EE,18,19,1.1,135.01,Business,Direct,TO Africa,Company C,2565.21,Transite,40,05/09/20,Confirmed
7,Mwezi Property,10/09/20,2020,Sep,Low Season,LV,22,24,1.1,167.59,Business,TA/TO,Oceanic Travels,,4022.04,Transite,153,19/08/20,No Show
3,Nur Property,10/09/20,2020,Sep,Low Season,CZ,17,16,0.9,145,Business,OTA,ZanziTours,,2320.08,Transite,130,02/09/20,No Show
1,Kasha Property,11/09/20,2020,Sep,Low Season,US,6,6,1,401.84,Leisure,Direct,ZanziTours,Company C,2411.05,Transite,154,06/09/20,No Show
2,Casa Property,11/09/20,2020,Sep,Low Season,DK,14,15,1.1,132.92,Business,OTA,ZanziTours,Company A,1993.76,Transite,68,08/09/20,Confirmed
6,Fun Property,11/09/20,2020,Sep,Low Season,AT,20,22,1.1,154.19,Group,TA/TO,ZanziTours,Company B,3392.27,Transite,50,02/09/20,Confirmed
5,Loop Property,11/09/20,2020,Sep,Low Season,AT,17,16,0.9,171.85,Leisure,OTA,ZanziTours,Company C,2749.58,Transite,116,22/08/20,Canceled
4,Michamvi Property,11/09/20,2020,Sep,Low Season,EE,18,16,0.9,144.48,Business,TA/TO,ZanziTours,Company B,2311.63,Transite,154,06/09/20,Confirmed
7,Mwezi Property,11/09/20,2020,Sep,Low Season,NL,22,24,1.1,148.15,Leisure,Direct,ZanziTours,Company B,3555.69,Transite,6,19/08/20,Confirmed
3,Nur Property,11/09/20,2020,Sep,Low Season,AU,17,18,1.1,161.62,Group,Website,ZanziTours,Company A,2909.12,Transite,31,22/08/20,Confirmed
1,Kasha Property,12/09/20,2020,Sep,Low Season,LV,6,6,1,492.12,Business,Website,ZanziTours,Company B,2952.75,Transite,155,17/08/20,Canceled
2,Casa Property,12/09/20,2020,Sep,Low Season,HU,14,15,1.1,148.18,Leisure,Website,Oceanic Travels,Company B,2222.76,Transite,24,20/08/20,No Show
6,Fun Property,12/09/20,2020,Sep,Low Season,CH,20,22,1.1,152.54,Group,OTA,Sunset Ltd,Company B,3355.88,Transite,140,06/09/20,No Show
5,Loop Property,12/09/20,2020,Sep,Low Season,UK,17,18,1.1,165.47,Leisure,Direct,ZanziTours,Company B,2978.43,Transite,130,31/08/20,Canceled
4,Michamvi Property,12/09/20,2020,Sep,Low Season,CA,18,17,0.9,154.94,Business,Website,Sunset Ltd,Company C,2633.93,Transite,80,24/08/20,Canceled
7,Mwezi Property,12/09/20,2020,Sep,Low Season,IE,22,24,1.1,168.29,Corporate,OTA,ZanziTours,,4038.92,Transite,70,09/09/20,Canceled
3,Nur Property,12/09/20,2020,Sep,Low Season,CN,17,18,1.1,147.17,Group,OTA,Sunset Ltd,,2649.04,Transite,18,13/08/20,Canceled
1,Kasha Property,13/09/20,2020,Sep,Low Season,SK,6,6,1,405.36,Group,Direct,TO Africa,Company A,2432.14,Transite,94,12/09/20,Confirmed
2,Casa Property,13/09/20,2020,Sep,Low Season,FR,14,14,1,164.61,Corporate,OTA,ZanziTours,Company A,2304.53,Transite,60,23/08/20,Canceled
6,Fun Property,13/09/20,2020,Sep,Low Season,LT,20,19,1,161.38,Business,Group,ZanziTours,Company C,3066.2,Transite,137,06/09/20,Canceled
5,Loop Property,13/09/20,2020,Sep,Low Season,LU,17,18,1.1,132.78,Corporate,Direct,ZanziTours,Company B,2389.97,Transite,84,12/09/20,Confirmed
4,Michamvi Property,13/09/20,2020,Sep,Low Season,LT,18,19,1.1,131.36,Business,Direct,Oceanic Travels,Company A,2495.76,Transite,9,02/09/20,Confirmed
7,Mwezi Property,13/09/20,2020,Sep,Low Season,LV,22,19,0.9,125.67,Group,Direct,ZanziTours,Company A,2387.77,Transite,40,26/08/20,No Show
3,Nur Property,13/09/20,2020,Sep,Low Season,UK,17,18,1.1,174.49,Business,OTA,Oceanic Travels,Company A,3140.77,Transite,3,05/09/20,Canceled
1,Kasha Property,14/09/20,2020,Sep,Low Season,CZ,6,6,1,461.61,Business,Group,ZanziTours,,2769.69,Transite,99,26/08/20,No Show
2,Casa Property,14/09/20,2020,Sep,Low Season,UK,14,12,0.9,157.4,Leisure,Group,TO Africa,Company A,1888.77,Transite,96,17/08/20,Confirmed
6,Fun Property,14/09/20,2020,Sep,Low Season,ZA,20,19,1,135.55,Group,Website,Sunset Ltd,Company A,2575.49,Transite,82,16/08/20,Canceled
5,Loop Property,14/09/20,2020,Sep,Low Season,CH,17,18,1.1,180.59,Business,TA/TO,Oceanic Travels,Company C,3250.7,Transite,34,08/09/20,Confirmed
4,Michamvi Property,14/09/20,2020,Sep,Low Season,CH,18,16,0.9,152,Group,OTA,TO Africa,Company C,2431.93,Transite,12,05/09/20,No Show
7,Mwezi Property,14/09/20,2020,Sep,Low Season,RO,22,20,0.9,128.62,Business,Direct,Sunset Ltd,Company A,2572.44,Transite,9,18/08/20,Canceled
